id,judul,harga_display,harga_raw,harga_diskon,diskon_amount,merek,model,varian,tahun,km_label,km_raw,bahan_bakar,warna,transmisi,tipe_bodi,kapasitas_cc,tipe_penjual,bursa_mobil,seller_id,seller_name,seller_type,kecamatan,kota,provinsi,status,is_hot,favorit,has_video,has_promotion,jumlah_foto,foto_utama,created_at,url,harga_num,tahun_num,source_file,scrape_time,price,year,mileage,car_age,km_per_year,listing_quality,is_luxury,is_japanese
939860234,Karimun GS 2019 Manual Suzuki,Rp 107.000.000,107000000.0,,,Suzuki,Karimun Wagon R,1.0 GS Bensin-MT,2019,95.000-100.000,100,Bensin,Silver,Manual,Minibus,<1.000 cc,Individu,,134649788,Doni,Regular,,,Sumatra Barat,active,0,6,0,0,6,https://apollo.olx.co.id:443/v1/files/693a7b4b12eb9-ID/image,2026-04-25T18:12:30+07:00,https://www.olx.co.id/item/939860234,107000000.0,2019,olx_mobil_bekas_20260428_0344.csv,20260428_0344,107000000.0,2019,100,7,14.285714285714286,5.999999999999999,0,1
944816865,Toyota Kijang Innova 2025 Bensin,Rp 380.000.000,380000000.0,,,Toyota,Kijang Innova,2.0 Zenix V CVT Bensin-AT,2025,15.000-20.000,20,Bensin,Hitam,Automatic,Unknown,Unknown,Individu,,117688599,Kenon3785,Regular,,,Kalimantan Timur,active,0,0,0,0,10,https://apollo.olx.co.id:443/v1/files/69ec9c9a7b516-ID/image,2026-04-25T17:51:07+07:00,https://www.olx.co.id/item/944816865,380000000.0,2025,olx_mobil_bekas_20260428_0344.csv,20260428_0344,380000000.0,2025,20,1,20.0,7.0,0,1
944805665,Daihatsu Gran max 2018 Bensin,Rp 108.000.000,108000000.0,,,Daihatsu,Gran max,1.3 D Bensin-MT,2018,115.000-120.000,120,Bensin,Silver,Manual,Unknown,Unknown,Individu,,135621605,Eddy Efson,Regular,,,Riau,active,0,0,0,0,8,https://apollo.olx.co.id:443/v1/files/69ec43b68380d-ID/image,2026-04-25T17:44:44+07:00,https://www.olx.co.id/item/944805665,108000000.0,2018,olx_mobil_bekas_20260428_0344.csv,20260428_0344,108000000.0,2018,120,8,15.0,5.6,0,1
944816653,Odo 20rb‼️Mazda CX-5 ELITE 2022,Rp 435.000.000,435000000.0,,,Mazda,CX-5,2.5 Elite Bensin-AT,2022,20.000-25.000,25,Bensin,Putih,Automatic,SUV,>2.000 - 3.000 cc,Diler,Bursa Mobil Nibung Raya,26055267,Selamat Mobil,Regular,,,Riau,active,0,0,0,0,15,https://apollo.olx.co.id:443/v1/files/69ec99d8cb894-ID/image,2026-04-25T17:41:24+07:00,https://www.olx.co.id/item/944816653,435000000.0,2022,olx_mobil_bekas_20260428_0344.csv,20260428_0344,435000000.0,2022,25,4,6.25,10.5,0,1
944816569,Inova G solar hitam,Rp 212.000.000,212000000.0,,,Toyota,Kijang Innova,2.4 G Solar-MT,2012,190.000-195.000,195,Diesel,Hitam,Manual,SUV,>2.000 - 3.000 cc,Individu,,135621605,Eddy Efson,Regular,,,Riau,active,0,0,0,0,6,https://apollo.olx.co.id:443/v1/files/69ec98bb8ec24-ID/image,2026-04-25T17:37:49+07:00,https://www.olx.co.id/item/944816569,212000000.0,2012,olx_mobil_bekas_20260428_0344.csv,20260428_0344,212000000.0,2012,195,14,13.928571428571429,4.199999999999999,0,1
944815998,Terios x 2020 nego jadi di tempat,Rp 205.000.000,205000000.0,,,Daihatsu,Terios,,2020,80.000-85.000,85,Bensin,Hitam,Manual,SUV,Unknown,Unknown,,135855443,Arlan,Regular,,,Riau,active,0,0,0,0,9,https://apollo.olx.co.id:443/v1/files/69ec9328ddcd5-ID/image,2026-04-25T17:24:55+07:00,https://www.olx.co.id/item/944815998,205000000.0,2020,olx_mobil_bekas_20260428_0344.csv,20260428_0344,205000000.0,2020,85,6,14.166666666666666,6.3,0,1
944815969,Dijual xenia manual 2009 Xi 1.300 cc tangan pertama dari baru,Rp 95.000.000,95000000.0,,,Daihatsu,Xenia,1.3 Xi Deluxe Bensin-MT,2009,140.000-145.000,145,Bensin,Abu-abu,Manual,MPV,>1.000 - 1.500 cc,Individu,,75371574,Adli Satria Sandika,Regular,,,Riau,active,0,0,0,0,4,https://apollo.olx.co.id:443/v1/files/69ec92adccbf2-ID/image,2026-04-25T17:12:42+07:00,https://www.olx.co.id/item/944815969,95000000.0,2009,olx_mobil_bekas_20260428_0344.csv,20260428_0344,95000000.0,2009,145,17,8.529411764705882,2.8,0,1
944610264,Mazda CX5 Kuro Edition NIK 2023,Rp 475.000.000,475000000.0,,,Mazda,CX-5,2.5 Kuro Edition Bensin-AT,2023,15.000-20.000,20,Bensin,Abu-abu,Automatic,SUV,>2.000 - 3.000 cc,Individu,,3733305,heka,Regular,,,Jakarta D.K.I.,active,0,6,0,0,7,https://apollo.olx.co.id:443/v1/files/69e21e0935491-ID/image,2026-04-25T17:08:36+07:00,https://www.olx.co.id/item/944610264,475000000.0,2023,olx_mobil_bekas_20260428_0344.csv,20260428_0344,475000000.0,2023,20,3,6.666666666666667,6.699999999999999,0,1
944815636,Mercedes Benz W207 E250 Cabrio Cabriolet Convertible 2011 Black On Bro,Rp 525.000.000,525000000.0,,,Mercedes-Benz,E250,1.8 CGI Bensin-AT,2011,55.000-60.000,60,Bensin,Hitam,Automatic,Convertible,>1.500 - 2.000 cc,Diler,Bursa Mobil Mangga Dua Square,133645875,Meilani Autofame,Regular,,,Jakarta D.K.I.,active,0,0,0,0,18,https://apollo.olx.co.id:443/v1/files/69ec909074c86-ID/image,2026-04-25T16:59:53+07:00,https://www.olx.co.id/item/944815636,525000000.0,2011,olx_mobil_bekas_20260430_2051.csv,20260430_2051,525000000.0,2011,60,15,4.0,12.6,1,0
944815081,Suzuki Grand Vitara JLX 2.0 Manual 2008 Istimewa,Rp 90.000.000,90000000.0,,,Suzuki,Grand vitara,2.0 JLX Bensin-MT,2008,105.000-110.000,110,Bensin,Ungu,Manual,SUV,>2.000 - 3.000 cc,Unknown,,72339553,AlFina Motor,Regular,,,Kalimantan Selatan,active,0,0,0,0,13,https://apollo.olx.co.id:443/v1/files/69ec8a9774b22-ID/image,2026-04-25T16:35:36+07:00,https://www.olx.co.id/item/944815081,90000000.0,2008,olx_mobil_bekas_20260430_2051.csv,20260430_2051,90000000.0,2008,110,18,6.111111111111111,9.1,0,1
944815044,Hilux pickup 2022 diesel manual. Km 15rb antik,Rp 215.000.000,215000000.0,,,Toyota,HILUX,2.4 DSL Singgle Cab 4x2 Solar-MT,2022,10.000-15.000,15,Diesel,Silver,Manual,Pick-up,>2.000 - 3.000 cc,Diler,,9422681,IRFAN Rezamotor1,Regular,,,Riau,active,0,0,0,0,9,https://apollo.olx.co.id:443/v1/files/69ec8995efb83-ID/image,2026-04-25T16:34:08+07:00,https://www.olx.co.id/item/944815044,215000000.0,2022,olx_mobil_bekas_20260428_0344.csv,20260428_0344,215000000.0,2022,15,4,3.75,6.3,0,1
944814883,Fortuner 2019 G diesel matic. Km 86rb,Rp 368.000.000,368000000.0,,,Toyota,Fortuner,2.4 G Solar-AT,2019,85.000-90.000,90,Diesel,Coklat,Automatic,SUV,>2.000 - 3.000 cc,Diler,,9422681,IRFAN Rezamotor1,Regular,,,Riau,active,0,0,0,0,12,https://apollo.olx.co.id:443/v1/files/69ec887e445cf-ID/image,2026-04-25T16:28:28+07:00,https://www.olx.co.id/item/944814883,368000000.0,2019,olx_mobil_bekas_20260428_0344.csv,20260428_0344,368000000.0,2019,90,7,12.857142857142858,8.399999999999999,0,1
944814647,Toyota Rush TRD Sportivo AT Tahun 2021,Rp 190.000.000,190000000.0,,,Toyota,Rush,1.5 New TRD Sportivo Bensin-AT,2021,40.000-45.000,45,Bensin,Hitam,Automatic,Hatchback,>1.500 - 2.000 cc,Individu,,131073072,Davy dev,Regular,,,Riau,active,0,0,0,0,1,https://apollo.olx.co.id:443/v1/files/69ec862ba8bad-ID/image,2026-04-25T16:19:45+07:00,https://www.olx.co.id/item/944814647,190000000.0,2021,olx_mobil_bekas_20260428_0344.csv,20260428_0344,190000000.0,2021,45,5,9.0,0.7,0,1
944659522,Honda Hrv 2017 Pemakaian 2018,Rp 220.000.000,220000000.0,,,Honda,HR-V,1.5 E Bensin-AT,2017,55.000-60.000,60,Bensin,Silver,Automatic,Hatchback,>1.000 - 1.500 cc,Individu,,136358344,Reza,Regular,,,Kalimantan Barat,active,0,0,0,0,5,https://apollo.olx.co.id:443/v1/files/69e4e2b1b9bdd-ID/image,2026-04-25T16:14:03+07:00,https://www.olx.co.id/item/944659522,220000000.0,2017,olx_mobil_bekas_20260428_0344.csv,20260428_0344,220000000.0,2017,60,9,6.666666666666667,3.5,0,1
944813494,Brio 2018 E matic. Km 115rb antik,Rp 138.000.000,138000000.0,,,Honda,Brio,1.2 E Bensin-AT,2018,110.000-115.000,115,Bensin,Merah,Automatic,Hatchback,>1.000 - 1.500 cc,Diler,,9422681,IRFAN Rezamotor1,Regular,,,Riau,active,0,0,0,0,12,https://apollo.olx.co.id:443/v1/files/69ec7dcf64883-ID/image,2026-04-25T15:42:23+07:00,https://www.olx.co.id/item/944813494,138000000.0,2018,olx_mobil_bekas_20260428_0344.csv,20260428_0344,138000000.0,2018,115,8,14.375,8.399999999999999,0,1
944813181,Toyota Rush S TRD,Rp 200.000.000,200000000.0,,,Toyota,Rush,1.5 TRD Sportivo Bensin-AT,2018,110.000-115.000,115,Bensin,Silver,Automatic,SUV,>1.000 - 1.500 cc,Individu,Bursa BEZ Paramount Serpong,133629414,Mobil Seken Padang,Regular,,,Sumatra Barat,active,0,0,0,0,16,https://apollo.olx.co.id:443/v1/files/69ec7b334f132-ID/image,2026-04-25T15:31:35+07:00,https://www.olx.co.id/item/944813181,200000000.0,2018,olx_mobil_bekas_20260428_0344.csv,20260428_0344,200000000.0,2018,115,8,14.375,11.2,0,1
942621662,Dijual Toyota Yaris kelelawar 2018 Pajak hidup Kondisi bagus,Rp 209.000.000,209000000.0,,,Toyota,Yaris,1.5 TRD Sportivo Bensin-AT,2018,60.000-65.000,65,Bensin,Putih,Automatic,Compact & City Car,>1.000 - 1.500 cc,Individu,Bursa Mobil Bekas Giant (BMB),124213661,OLX User,Regular,,,Nusa Tenggara Barat,active,0,1,0,0,6,https://apollo.olx.co.id:443/v1/files/6976fc177d828-ID/image,2026-04-25T15:27:09+07:00,https://www.olx.co.id/item/942621662,209000000.0,2018,olx_mobil_bekas_20260428_0344.csv,20260428_0344,209000000.0,2018,65,8,8.125,4.499999999999999,0,1
944812924,PORSCHE 718 CAYMAN S,Rp 3.100.000.000,3100000000.0,,,Porsche,718,2.5 Cayman S PDK Bensin-AT,2024,0-5.000,5,Bensin,Abu-abu,Automatic,Sports & Super Car,>2.000 - 3.000 cc,Diler,,127108565,Dplus Autocollection,Regular,,,Jakarta D.K.I.,active,0,0,0,0,11,https://apollo.olx.co.id:443/v1/files/69ec79471edac-ID/image,2026-04-25T15:22:40+07:00,https://www.olx.co.id/item/944812924,3100000000.0,2024,olx_mobil_bekas_20260428_0344.csv,20260428_0344,3100000000.0,2024,5,2,2.5,7.699999999999999,1,0
944812770,Pajero dakar 2021 pribadi,Rp 465.000.000,465000000.0,,,Mitsubishi,Pajero Sport,2.4 Dakar Solar-AT,2021,45.000-50.000,50,Diesel,Hitam,Automatic,Bus,>2.000 - 3.000 cc,Unknown,,90875488,Yuri Mariadi,Regular,,,Riau,active,0,0,0,0,9,https://apollo.olx.co.id:443/v1/files/69ec77898eb8e-ID/image,2026-04-25T15:18:27+07:00,https://www.olx.co.id/item/944812770,465000000.0,2021,olx_mobil_bekas_20260428_0344.csv,20260428_0344,465000000.0,2021,50,5,10.0,6.3,0,1
944812461,Tipe G UpGread GR,Rp 205.000.000,205000000.0,,,Toyota,Rush,1.5 G Bensin-MT,2022,60.000-65.000,65,Bensin,Silver,Manual,SUV,>1.000 - 1.500 cc,Individu,Bursa Mobil Nibung Raya,109524883,Debi Astomi,Regular,,,Jambi,active,0,0,0,0,3,https://apollo.olx.co.id:443/v1/files/69ec7209527b7-ID/image,2026-04-25T15:12:22+07:00,https://www.olx.co.id/item/944812461,205000000.0,2022,olx_mobil_bekas_20260428_0344.csv,20260428_0344,205000000.0,2022,65,4,16.25,2.0999999999999996,0,1
944812557,Bismillah Dijual Mitsubishi Pajero sport exceed Matic 2010,Rp 169.000.000,169000000.0,,,Mitsubishi,Pajero Sport,2.5 Exceed Solar-AT,2010,205.000-210.000,210,Diesel,Abu-abu,Automatic,MPV,>2.000 - 3.000 cc,Individu,Bursa Mobil Bekas Pucang Gading,124213661,OLX User,Regular,,,Nusa Tenggara Barat,active,0,0,0,0,7,https://apollo.olx.co.id:443/v1/files/69ec76859d99e-ID/image,2026-04-25T15:11:05+07:00,https://www.olx.co.id/item/944812557,169000000.0,2010,olx_mobil_bekas_20260428_0344.csv,20260428_0344,169000000.0,2010,210,16,13.125,4.8999999999999995,0,1
944629434,HONDA BRIO E M/T ANTIK,Rp 115.000.000,115000000.0,,,Honda,Brio Satya,1.2 E Bensin-MT,2017,50.000-55.000,55,Bensin,Silver,Manual,Compact & City Car,>1.000 - 1.500 cc,Diler,,22787605,Ghagan Auto District,Regular,,,Sumatra Selatan,active,0,0,0,0,14,https://apollo.olx.co.id:443/v1/files/69e3253e0e29e-ID/image,2026-04-25T15:00:54+07:00,https://www.olx.co.id/item/944629434,115000000.0,2017,olx_mobil_bekas_20260428_0344.csv,20260428_0344,115000000.0,2017,55,9,6.111111111111111,9.799999999999999,0,1
944811864,DIJUAL CEPAT ANTIK SEPERTI BARU 29rb GARANSI PUAS HONDA BRIO E 2019 MT,Rp 144.900.000,144900000.0,,,Honda,Brio,1.2 E Bensin-MT,2019,20.000-25.000,25,Bensin,Abu-abu,Manual,Hatchback,>1.000 - 1.500 cc,Individu,,7081077,Jonni Sutresno,Regular,,,Riau,active,0,0,0,0,12,https://apollo.olx.co.id:443/v1/files/69ec707cf0260-ID/image,2026-04-25T14:46:00+07:00,https://www.olx.co.id/item/944811864,144900000.0,2019,olx_mobil_bekas_20260428_0344.csv,20260428_0344,144900000.0,2019,25,7,3.5714285714285716,8.399999999999999,0,1
944811650,Jimny 5 Door Matic 2026 PMK,Rp 450.000.000,450000000.0,,,Suzuki,Jimny,1.5 Two Tone Bensin-AT,2024,0-5.000,5,Bensin,Merah,Automatic,Jeep,>1.000 - 1.500 cc,Diler,,116105432,Sunari Oka Mobil,Regular,,,Bali,active,0,0,0,0,10,https://apollo.olx.co.id:443/v1/files/69ec6e265550d-ID/image,2026-04-25T14:37:07+07:00,https://www.olx.co.id/item/944811650,450000000.0,2024,olx_mobil_bekas_20260428_0344.csv,20260428_0344,450000000.0,2024,5,2,2.5,7.0,0,1
944810209,Dijual honda hrv prestige sunroof 2017 dp 15jt,Rp 210.000.000,210000000.0,,,Honda,HR-V,1.8 Prestige Bensin-AT,2017,120.000-125.000,125,Bensin,Abu-abu,Automatic,SUV,>1.500 - 2.000 cc,Individu,,13673712,ILHAM KURNIADI,Regular,,,Riau,active,0,0,0,0,11,https://apollo.olx.co.id:443/v1/files/69ec63e69a654-ID/image,2026-04-25T14:34:49+07:00,https://www.olx.co.id/item/944810209,210000000.0,2017,olx_mobil_bekas_20260428_0344.csv,20260428_0344,210000000.0,2017,125,9,13.88888888888889,7.699999999999999,0,1
944811123,Innova G Diesel Matic Service Record,Rp 349.000.000,349000000.0,,,Toyota,Kijang Innova,2.4 G Solar-AT,2023,55.000-60.000,60,Diesel,Hitam,Automatic,Wagon,>2.000 - 3.000 cc,Diler,,6234134,Jadi Mulya Sukoharjo,Regular,,,Jawa Tengah,active,0,0,0,0,14,https://apollo.olx.co.id:443/v1/files/69ec69a1d2c84-ID/image,2026-04-25T14:19:27+07:00,https://www.olx.co.id/item/944811123,349000000.0,2023,olx_mobil_bekas_20260428_0344.csv,20260428_0344,349000000.0,2023,60,3,20.0,9.799999999999999,0,1
944810825,Rush GR Sport AT 2024,Rp 245.000.000,245000000.0,,,Toyota,Rush,1.5 GR Sport Bensin-AT,2024,30.000-35.000,35,Bensin,Silver,Automatic,SUV,>1.000 - 1.500 cc,Individu,,136354752,Luthfi,Regular,,,Jawa Tengah,active,0,0,0,0,11,https://apollo.olx.co.id:443/v1/files/69ec67300c55b-ID/image,2026-04-25T14:10:12+07:00,https://www.olx.co.id/item/944810825,245000000.0,2024,olx_mobil_bekas_20260430_2051.csv,20260430_2051,245000000.0,2024,35,2,17.5,7.699999999999999,0,1
944810718,Fortuner TRD 2018 metic Solar,Rp 383.000.000,383000000.0,,,Toyota,Fortuner,2.4 VRZ TRD Solar-AT,2018,80.000-85.000,85,Diesel,Hitam,Automatic,SUV,>2.000 - 3.000 cc,Individu,,81288159,Rahmat Hardianto Putra,Regular,,,Sumatra Barat,active,0,0,0,0,8,https://apollo.olx.co.id:443/v1/files/69ec650e95780-ID/image,2026-04-25T14:06:28+07:00,https://www.olx.co.id/item/944810718,383000000.0,2018,olx_mobil_bekas_20260428_0344.csv,20260428_0344,383000000.0,2018,85,8,10.625,5.6,0,1
944810162,NISSAN SERENA 2.0 HWS HIGHWAY STARS AUTOMATIC BENSIN 2016 PLAT A,Rp 145.000.000,145000000.0,,,Nissan,Serena,2.0 Highway Star Bensin-AT,2016,80.000-85.000,85,Bensin,Hitam,Automatic,MPV,>1.500 - 2.000 cc,Diler,Bursa BEZ Paramount Serpong,114751939,MOBKAS KUALITAS PREMIUM SRPONG,Regular,,,Banten,active,0,0,0,0,18,https://apollo.olx.co.id:443/v1/files/69ec636caa343-ID/image,2026-04-25T13:49:27+07:00,https://www.olx.co.id/item/944810162,145000000.0,2016,olx_mobil_bekas_20260428_0344.csv,20260428_0344,145000000.0,2016,85,10,8.5,12.6,0,1
944810055,Xenia R ASA Matic Full Ori,Rp 190.000.000,190000000.0,,,Daihatsu,Xenia,1.5 R ASA Bensin-AT,2022,100.000-105.000,105,Bensin,Abu-abu,Automatic,Wagon,>1.000 - 1.500 cc,Diler,,6234134,Jadi Mulya Sukoharjo,Regular,,,Jawa Tengah,active,0,0,0,0,16,https://apollo.olx.co.id:443/v1/files/69ec60399ce6c-ID/image,2026-04-25T13:46:04+07:00,https://www.olx.co.id/item/944810055,190000000.0,2022,olx_mobil_bekas_20260430_2051.csv,20260430_2051,190000000.0,2022,105,4,26.25,11.2,0,1
944794165,Toyota Kijang Innova 2017 Diesel,Rp 299.000.000,299000000.0,,,Toyota,Kijang Innova,2.4 G Solar-MT,2017,75.000-80.000,80,Diesel,Hitam,Manual,MPV,>2.000 - 3.000 cc,Individu,,125370765,Didi,Regular,,,Jambi,active,0,1,0,0,6,https://apollo.olx.co.id:443/v1/files/69eb732120546-ID/image,2026-04-25T13:42:00+07:00,https://www.olx.co.id/item/944794165,299000000.0,2017,olx_mobil_bekas_20260428_0344.csv,20260428_0344,299000000.0,2017,80,9,8.88888888888889,4.499999999999999,0,1
938212172,Nissan Grand Livina 2017,Rp 108.500.000,108500000.0,,,Nissan,Grand livina,1.5 SV Facelift Bensin-MT,2017,100.000-105.000,105,Bensin,Abu-abu,Manual,MPV,>1.000 - 1.500 cc,Individu,Bursa BEZ Paramount Serpong,29804477,rian,Regular,,,Sumatra Barat,active,0,2,0,0,5,https://apollo.olx.co.id:443/v1/files/68afe65ddcf2c-ID/image,2026-04-25T13:24:36+07:00,https://www.olx.co.id/item/938212172,108500000.0,2017,olx_mobil_bekas_20260428_0344.csv,20260428_0344,108500000.0,2017,105,9,11.666666666666666,4.1,0,1
944809303,Agya TRD At 2014,Rp 92.500.000,92500000.0,,,Toyota,Agya,1.0 G TRD Sportivo Bensin-AT,2014,90.000-95.000,95,Bensin,Hitam,Automatic,Compact & City Car,<1.000 cc,Individu,,59407183,Mas Muji Djokam,Regular,,,Riau,active,0,0,0,0,7,https://apollo.olx.co.id:443/v1/files/69ec5c7e7279e-ID/image,2026-04-25T13:20:29+07:00,https://www.olx.co.id/item/944809303,92500000.0,2014,olx_mobil_bekas_20260428_0344.csv,20260428_0344,92500000.0,2014,95,12,7.916666666666667,4.8999999999999995,0,1
944480414,Daihatsu Xenia 2017 Bensin,Rp 140.000.000,140000000.0,,,Daihatsu,Xenia,1.3 R SPORTY Bensin-MT,2017,65.000-70.000,70,Bensin,Hitam,Manual,Unknown,Unknown,Individu,,134298193,Bayu aditya tri saputra,Regular,,,Jambi,active,0,0,0,0,8,https://apollo.olx.co.id:443/v1/files/69dbd387d4cf7-ID/image,2026-04-25T13:06:27+07:00,https://www.olx.co.id/item/944480414,140000000.0,2017,olx_mobil_bekas_20260428_0344.csv,20260428_0344,140000000.0,2017,70,9,7.777777777777778,5.6,0,1
944808682,KIJANG LGX 1.8 2004 MANUAL,Rp 86.000.000,86000000.0,,,Toyota,Kijang,1.8 LGX Bensin-MT,2004,100.000-105.000,105,Bensin,Silver,Manual,MPV,>1.500 - 2.000 cc,Individu,,123367485,PRIYANKA CHANDRA,Regular,,,Riau,active,0,0,0,0,5,https://apollo.olx.co.id:443/v1/files/69ec5757783f9-ID/image,2026-04-25T13:04:57+07:00,https://www.olx.co.id/item/944808682,86000000.0,2004,olx_mobil_bekas_20260428_0344.csv,20260428_0344,86000000.0,2004,105,22,4.7727272727272725,3.5,0,1
944808397,Toyota ft86 2.0 at 2015,Rp 480.000.000,480000000.0,,,Toyota,FT86,2.0 Bensin-AT,2015,45.000-50.000,50,Bensin,Oranye,Automatic,Coupe,>1.500 - 2.000 cc,Individu,,91713877,Garlan Piliang,Regular,,,Riau,active,0,0,0,0,1,https://apollo.olx.co.id:443/v1/files/69ec565d63141-ID/image,2026-04-25T12:53:12+07:00,https://www.olx.co.id/item/944808397,480000000.0,2015,olx_mobil_bekas_20260428_0344.csv,20260428_0344,480000000.0,2015,50,11,4.545454545454546,0.7,0,1
944807701,[BIOSOLAR] TOYOTA INNOVA G 2.4 DIESEL AT 2022,Rp 360.000.000,360000000.0,,,Toyota,Kijang Innova,2.4 G Solar-AT,2022,55.000-60.000,60,Diesel,Hitam,Automatic,MPV,>2.000 - 3.000 cc,Diler,Bursa Otomotif Sunter,105873509,Adi Pras LinkCAR,Regular,,,Jawa Tengah,active,0,0,0,0,10,https://apollo.olx.co.id:443/v1/files/69ec51954ab1b-ID/image,2026-04-25T12:37:32+07:00,https://www.olx.co.id/item/944807701,360000000.0,2022,olx_mobil_bekas_20260428_0344.csv,20260428_0344,360000000.0,2022,60,4,15.0,7.0,0,1
943877313,‼️DP9jt‼️ Terios R Deluxe Matic 2018,Rp 179.000.000,179000000.0,,,Daihatsu,Terios,1.5 R Deluxe Bensin-AT,2018,55.000-60.000,60,Bensin,Putih,Automatic,SUV,>1.000 - 1.500 cc,Diler,,4651364,Global Autocars,Regular,,,Jawa Tengah,active,0,14,0,0,16,https://apollo.olx.co.id:443/v1/files/69b6073ba3dbe-ID/image,2026-04-25T12:35:28+07:00,https://www.olx.co.id/item/943877313,179000000.0,2018,olx_mobil_bekas_20260428_0344.csv,20260428_0344,179000000.0,2018,60,8,7.5,15.399999999999999,0,1
944017381,‼️KM20rb‼️ Raize GR TSS Turbo Matic 2021,Rp 195.000.000,195000000.0,,,Toyota,Raize,1.0 GR Sport TSS One Tone Bensin-AT,2021,15.000-20.000,20,Bensin,Kuning,Automatic,SUV,>1.000 - 1.500 cc,Diler,,4651364,Global Autocars,Regular,,,Jawa Tengah,active,0,11,0,0,17,https://apollo.olx.co.id:443/v1/files/69c2694b17070-ID/image,2026-04-25T12:35:00+07:00,https://www.olx.co.id/item/944017381,195000000.0,2021,olx_mobil_bekas_20260430_2051.csv,20260430_2051,195000000.0,2021,20,5,4.0,15.2,0,1
943992377,Toyota GR86 tahun 2023 matic warna merah,Rp 950.000.000,950000000.0,,,Toyota,GR 86,2.4 Bensin-AT,2023,0-5.000,5,Bensin,Merah,Automatic,Coupe,>2.000 - 3.000 cc,Individu,Bursa Mobil BSD,132452098,Dave,Regular,,,Aceh D.I.,active,0,21,0,0,20,https://apollo.olx.co.id:443/v1/files/69c02b590172c-ID/image,2026-04-25T12:23:39+07:00,https://www.olx.co.id/item/943992377,950000000.0,2023,olx_mobil_bekas_20260428_0344.csv,20260428_0344,950000000.0,2023,5,3,1.6666666666666667,20.3,0,1
944807009,Colt diesel 120ps,Rp 110.000.000,110000000.0,,,Mitsubishi,Lain-lain,,2002,>300.000,301,Diesel,Kuning,Manual,Truk,<1.000 cc,Individu,,101885549,Mr. Fay,Regular,,,Riau,active,0,0,0,0,4,https://apollo.olx.co.id:443/v1/files/69ec4ab45b1bc-ID/image,2026-04-25T12:13:08+07:00,https://www.olx.co.id/item/944807009,110000000.0,2002,olx_mobil_bekas_20260428_0344.csv,20260428_0344,110000000.0,2002,301,24,12.541666666666666,2.8,0,1
943766454,Toyota Calya pajak hidup pemakaian pribadi,Rp 125.000.000,125000000.0,,,Toyota,Calya,1.2 G Bensin-MT,2017,95.000-100.000,100,Bensin,Merah,Manual,Minibus,>1.000 - 1.500 cc,Individu,,71946453,Nia,Regular,,,Sumatra Barat,active,0,1,0,0,4,https://apollo.olx.co.id:443/v1/files/69afc40bf1e80-ID/image,2026-04-25T11:35:31+07:00,https://www.olx.co.id/item/943766454,125000000.0,2017,olx_mobil_bekas_20260428_0344.csv,20260428_0344,125000000.0,2017,100,9,11.11111111111111,3.0999999999999996,0,1
944805630,Honda CR V gen 4 th2013 (082284224799),Rp 175.000.000,175000000.0,,,Honda,CR-V,,2013,45.000-50.000,50,Bensin,Hitam,Manual,Unknown,Unknown,Individu,,101077297,SiL,Regular,,,Sumatra Barat,active,0,0,0,0,17,https://apollo.olx.co.id:443/v1/files/69ec4087dc163-ID/image,2026-04-25T11:33:15+07:00,https://www.olx.co.id/item/944805630,175000000.0,2013,olx_mobil_bekas_20260428_0344.csv,20260428_0344,175000000.0,2013,50,13,3.8461538461538463,11.899999999999999,0,1
944805395,Toyota Innova Zenix V Hybrid Modellista Matic 2023 DP Minim Almaz,Rp 440.000.000,440000000.0,,,Toyota,Kijang Innova,2.0 Zenix V HV CVT Modellista Hybrid-AT,2023,15.000-20.000,20,Hybrid,Hitam,Automatic,MPV,>1.500 - 2.000 cc,Individu,,758233,GOGO MOBILINDO,Regular,,,Yogyakarta D.I.,active,0,0,0,0,17,https://apollo.olx.co.id:443/v1/files/69ec3fe74c119-ID/image,2026-04-25T11:24:53+07:00,https://www.olx.co.id/item/944805395,440000000.0,2023,olx_mobil_bekas_20260430_2051.csv,20260430_2051,440000000.0,2023,20,3,6.666666666666667,11.899999999999999,0,1
944804872,PALISADE SIGNATURE DIESEL LOW KM 32RB THN 2023,Rp 720.000.000,720000000.0,,,Hyundai,Palisade,2.2 Signature Solar-AT,2023,25.000-30.000,30,Diesel,Putih,Automatic,MPV,>2.000 - 3.000 cc,Diler,Bursa Mobil WTC Mangga Dua,88837646,Hendrik tan,Regular,,,Jakarta D.K.I.,active,0,0,0,0,10,https://apollo.olx.co.id:443/v1/files/69ec3df5ed2e9-ID/image,2026-04-25T11:11:04+07:00,https://www.olx.co.id/item/944804872,720000000.0,2023,olx_mobil_bekas_20260428_0344.csv,20260428_0344,720000000.0,2023,30,3,10.0,7.0,0,0
944804225,dijual toyota kijang inova matic 2005 tipe g,Rp 86.000.000,86000000.0,,,Toyota,Kijang Innova,2.0 G Bensin-AT,2005,195.000-200.000,200,Bensin,Kuning,Automatic,SUV,>1.500 - 2.000 cc,Individu,,117726539,Febri Ansyah,Regular,,,Riau,active,0,0,0,0,6,https://apollo.olx.co.id:443/v1/files/69ec3977638f7-ID/image,2026-04-25T10:51:54+07:00,https://www.olx.co.id/item/944804225,86000000.0,2005,olx_mobil_bekas_20260428_0344.csv,20260428_0344,86000000.0,2005,200,21,9.523809523809524,4.199999999999999,0,1
